customer_tweet_id,previous_context,customer_message,apple_tweet_id,apple_reply,created_at
1172249,,@AppleSupport Try typing 1+2+3 fast on the iOS calculator and tell me what you get? Bet it won't be 6. When will bugs be fixed? Frustrated.,1172247,@395736 Thank you for this information. What is the exact iOS version you are running? What type of device do you have?,Tue Oct 24 19:08:36 +0000 2017
961106,"@348085 Let's take a look together. If you enter the app and rotate the device, does it correct? What version of iOS are you using?",@AppleSupport 11.0.3  I can correct it by restarting the app,961105,@348085 If you restart the device does that help? Is this the only app it's happening in? DM us and let us know. https://t.co/GDrqU22YpT,Sun Oct 22 00:39:06 +0000 2017
148227,,@AppleSupport after updating IOs 11 my phone is working like a P-1 processor PC. Very Bad experience.,148226,"@149723 Let's help make sure your iPhone is running as expected. Tell us the iOS 11 version you have installed, and more details on what you're experiencing.",Fri Nov 24 10:14:07 +0000 2017
1788623,@537293 We'd be happy to see what's going on with your device. Can you provide us details in DM of what you're experiencing? https://t.co/GDrqU22YpT,@AppleSupport I’ve installed the latest update .This whole 11 series updates have screwed my phone to another level.an iOS hanging is money gone the drain,1788625,@537293 This is not the experience we want for you to have with our new iOS. Let's look into this in DM here: https://t.co/GDrqU22YpT,Thu Oct 19 10:01:11 +0000 2017
509543,,"@AppleSupport iPhone keeps crashing every 30 seconds, tried restart, there's no updates, it's not the Apps, pls help",509542,"@237058 That's not how we want your iPhone to behave! Meet us in DM with some details. Tell us what you mean by crashing, which apps or features are affected, and which country you're in. https://t.co/GDrqU22YpT",Fri Dec 01 21:58:07 +0000 2017
2014558,,@115858 I️ think you need to hurry up and fix this glitch,2014557,@595690 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 14:02:27 +0000 2017
2322480,,"30s of white Apple..... 
@AppleSupport @115858 my 6s turned to a brick, is it a signal for me to change to #iphoneX? https://t.co/QuIGK6LSZB",2322479,@672972 We can understand wanting your iPhone to turn on so you can actually use it. Let’s start with the troubleshooting listed here: https://t.co/8MvHMFZ83h DM us if you’re still having issues after completing the steps. https://t.co/GDrqU22YpT,Mon Nov 13 07:58:35 +0000 2017
1346183,@433909 Safari is not available as a download for the Windows operating system.,"@AppleSupport Totally missed that happening, oops!",1346185,@433909 That's OK! We're here to answer your Apple questions.,Mon Oct 16 13:56:30 +0000 2017
1582180,,@AppleSupport any reason why I still cannot join iPhone Upgrade Program for iPX in UK?! Orders should have opened at 6am today! Not happy!!! https://t.co/k0Xn0H2e8z,1582179,@487015 We'd love to help and recommend contacting our Online Sales team for help. Click here to get started: https://t.co/8yjRd1Xo0i,Sat Nov 04 16:05:34 +0000 2017
486089,,@115858 iOS 11 turns the wifi on even when I’d turn it off! Very annoying!!,486088,@230639 We can help out.  Are you turning the Wi-Fi on and off from the Control Center?  That sounds like normal behavior.  This article gives more information: https://t.co/vzVz37YMv0,Fri Dec 01 12:59:51 +0000 2017
2476053,In the middle of studying for chem my keyboard and mouse stopped working on my Mac thanks @AppleSupport I️ can’t study and I’m probably too broke to fix I️t lmao,@AppleSupport And my I️s keep changing to that stupid symbol I️ hate my life!!!,2476052,@707797 We'd like to assist you with both issues. Please meet us in DM to proceed. https://t.co/GDrqU22YpT,Wed Nov 15 06:38:56 +0000 2017
354546,@200271 We'd like to work with you. May we ask which version of iOS 11 you're currently using to get started?,@AppleSupport I have iOS 11.0.3,354548,@200271 Does the freezing happen while using certain apps or is it a random occurrence?,Thu Oct 12 01:23:34 +0000 2017
1813935,,@AppleSupport my phone keeps changing is to I.S. How do I stop this??,1813934,@544934 We're happy to help with this. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT,Sun Oct 15 11:01:32 +0000 2017
373676,"@204554 We're glad to assist. In Settings&gt;General&gt;About&gt;Available, how much space is listed? Were you ever on iOS 11 beta?",@AppleSupport 1.13 GB. I am not sure what iOS 11 beta is,373678,@204554 Let's look into this further. DM us and we'll continue. https://t.co/GDrqU22YpT,Mon Oct 09 00:21:15 +0000 2017
2568189,@115858 I didn’t want to wait a week so I tried to buy a new computer and trade in the old but y’all can’t do that either.,@115858 Also wasted a bunch of time on the phone with your CS who told me there’s no such thing as MacBook pros with anti-glare coating that failed,2568187,@728462 We'd like to look into this with you. Please DM us more about the issues you're experiencing. https://t.co/GDrqU22YpT,Mon Oct 30 15:41:00 +0000 2017
42626,,@AppleSupport just took 6% of my battery to pull up an email for my target in store order. This has been happening since the last update 😡,42624,@125420 Have you updated to iOS 11.1 yet? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,Wed Nov 01 15:07:35 +0000 2017
1868007,"@558017 Hey, if you're experiencing an issue with the battery life, we can help. DM us the exact iOS version and we'll work together. https://t.co/GDrqU22YpT",@AppleSupport thank you you can hopefully find a solution https://t.co/RKXjZ3LPXt,1868008,@558017 Got it! We're also wondering which iPhone you're working with? Send us a DM using the link below and we'll get started: https://t.co/GDrqU22YpT,Sat Oct 21 06:34:02 +0000 2017
2743075,,Excuse me @115858 but where’s the iOS update that a) stops my music cutting off when open a gif and b) lets me go straight to Spotify/AppleMusic from the music control centre widget thingy? Stop making my life difficult,2743074,@749422 We'd like to help look into what's happening with your music and Control Center. Send us a DM and let us know if this happens when opening GIFs in Messages or other apps too. https://t.co/GDrqU22YpT,Mon Nov 20 18:02:14 +0000 2017
2045258,,@115858 iOS 11 is trash. My phone bugs out more then ever.,2045257,"@604848 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",Wed Oct 04 18:03:25 +0000 2017
250070,,Forced to update to iOS 11.whatever the hell this is the other day. Why is each @115858 update worse than the last.,250069,"@175415 If you're having any issues, we'd like to get to the bottom of them with you. DM us with details, so we may better assist. https://t.co/GDrqU22YpT",Thu Oct 05 15:00:47 +0000 2017
2532862,,@115858 y’all better fix yall’s shit before I switch back to Android. Tired of my phone turning off every hour and freezing all the time 🙃,2532861,@720797 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Mon Oct 30 04:11:31 +0000 2017
2410379,,"Real talk, where did all my music go when I updated to 11.1.1 @AppleSupport",2410378,"@693019 If you check under Settings &gt; Music, is iCloud Music Library disabled?  If so, enable it and let us know if that works.",Tue Nov 14 14:21:47 +0000 2017
2300098,,"@AppleSupport 
I love you @115858 but why you do that to us 😭. My iPhone 8+ software broke down. https://t.co/Jdr3dKULPD",2300097,@667579 We want to help. DM us the what app(s) you were using when the Apple logo appeared: https://t.co/GDrqU22YpT,Sun Nov 12 11:44:02 +0000 2017
2301965,,@AppleSupport Why Safari hangs every time while typing anything in search bar? Happening since 3-4 days. Totally frustrating.😡😡,2301964,"@668057 We’d like to understand more about this. DM us some details, tell us which device you're using, and we’ll take it from there. https://t.co/GDrqU22YpT",Sun Nov 12 15:14:33 +0000 2017
1454545,,Fix iOS 11 🚮🚮🚮 @115858 @AppleSupport https://t.co/9pExJyp0vt,1454544,@457595 DM us and we'll continue there. https://t.co/GDrqU22YpT,Thu Nov 02 11:46:15 +0000 2017
1299570,"@423739 That's definitely not what we want to hear, but we're glad to help. Did this happen after updating to the latest iOS 11.0.3?",@AppleSupport Yes I have a 7 plus also,1299572,@423739 Can you restart your iPhone and let us know if the issue persists?,Thu Oct 26 23:25:36 +0000 2017
2726898,,@AppleSupport my iPhone isn’t getting some texts or notifying me of them. Any ideas?,2726897,@764685 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Mon Nov 20 06:51:28 +0000 2017
2148110,,"my phone just deleted over 9K pictures from my camera roll. If this is some sick joke to get me to by the new iPhone, @115858, it’s never happening again",2148109,@631382 Let's help take a closer look at this with you. Reach out to us via: https://t.co/IBIY3vMgPj and we can go from there.,Thu Nov 09 00:22:00 +0000 2017
1774448,,@AppleSupport fix my damn keyboard,1774447,@533263 We'd be happy to help. What's happening with your keyboard? Which device are you using? DM us this info: https://t.co/GDrqU22YpT,Wed Nov 08 01:55:36 +0000 2017
2920073,,.@115858 what the FUCK did I just get charged for https://t.co/PeI2wCxazz,2920072,"@808190 The tips in this article may help answer your question: https://t.co/taIxXM0mAZ

If nor, qe can best look into this with you at our iTunes Store Support:  https://t.co/SDIe7UiyJN",Wed Nov 29 00:45:44 +0000 2017
121547,,Hey @AppleSupport any chance my iPhone X will ever leave Asia? Has gone back and forth between China and Korea three times now.,121546,"@143061 For assistance with your iPhone X order, we want to help get you in touch with our Apple Online Store group here: https://t.co/8yjRd1Xo0i",Thu Nov 23 23:42:55 +0000 2017
2925650,,@AppleSupport wth!!?? Is this real? Root user without password !!! https://t.co/l1gel72u0F,2925649,@809494 We'd like to look into this with you. Please DM us your current Mac OS version and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 29 03:07:59 +0000 2017
1058144,,@AppleSupport Maps Destination widget not working #iOS11 #iPhone8Plus. Says turn on Significant Locations but they're already on. Ideas?,1058142,@369830 We'd be happy to look into this. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,Mon Oct 23 10:48:22 +0000 2017
1338779,,@AppleSupport anyway you can uninstall an update. The latest one is driving me insane. Everything constantly freezes and it’s so clunky 😡,1338778,@432269 We’d like to help. Send us a DM letting us know which device and exact software version you’re using. https://t.co/GDrqU22YpT,Fri Oct 27 09:42:22 +0000 2017
1785846,,I have never been so disappointed in @115858 and @AppleSupport in all my iPhone history #theyreuseless #imfrustrated 😠😤,1785845,@536553 This isn't what we like to hear. Please DM us more about what's happened and we'll do our best to get it taken care of. https://t.co/GDrqU22YpT,Wed Oct 11 12:41:55 +0000 2017
1681553,,I️ shouldn’t have to turn off auto correct or type lowercase I️’s or whatever the fuck with MY phone I️ pay for. Fix this shit @115858,1681552,@452808 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 15:44:29 +0000 2017
2798385,,In August 2016 I did buy an @115858 Iphone. In November 2017 already problems with the microphone. Too fast. I expect better quality next time. @AppleSupport,2798384,@780772 Let's look into this together. What type of iPhone are you using and what version of iOS do you have in Settings &gt; General &gt; About? What are the exact issues you're noticing with the microphone?,Tue Nov 21 22:59:48 +0000 2017
1013802,,"@115858 going downhill. New Mac has NO magsafe, no light 2 indicate charging, &amp; no 3prong power cord extension. Just brick. Sucks!!!!",1013801,@359883 Where did you buy your Mac? Let us know in DM where we’ll team up on this. https://t.co/GDrqU22YpT,Sun Oct 22 18:05:29 +0000 2017
